site,probability,protein_id,label
637,0.2525571286678314,P0A9M8,0.0
639,0.496553897857666,P0A9M8,0.0
665,0.1239553689956665,P0A9M8,0.0
685,0.4320536851882934,P0A9M8,0.0
58,0.5314829349517822,P0A9N4,0.0
96,0.0100083155557513,P0A9N4,0.0
97,0.0921393185853958,P0A9N4,0.0
132,0.0041305385529994,P0A9N4,0.0
155,0.9242955446243286,P0A9N4,0.0
160,0.6121737957000732,P0A9N4,0.0
163,0.3472322225570678,P0A9N4,0.0
196,0.575085461139679,P0A9N4,0.0
207,0.6351014971733093,P0A9N4,1.0
209,0.6360223293304443,P0A9N4,0.0
218,0.7532426714897156,P0A9N4,0.0
223,0.8289691209793091,P0A9N4,0.0
226,0.1001640185713768,P0A9N4,0.0
227,0.2348408550024032,P0A9N4,0.0
234,0.719277560710907,P0A9N4,0.0
243,0.2389377653598785,P0A9N4,1.0
28,0.0141668450087308,P0A9P6,0.0
56,0.0532539822161197,P0A9P6,0.0
73,0.011213076300919,P0A9P6,0.0
99,0.13389752805233,P0A9P6,0.0
141,0.9276675581932068,P0A9P6,0.0
149,0.0266502778977155,P0A9P6,0.0
203,0.8764867782592773,P0A9P6,1.0
232,0.1045533940196037,P0A9P6,0.0
255,0.1298874467611313,P0A9P6,0.0
292,0.4174337387084961,P0A9P6,0.0
365,0.2296251803636551,P0A9P6,0.0
381,0.4978222250938415,P0A9P6,0.0
386,0.2984076738357544,P0A9P6,0.0
390,0.0675071477890014,P0A9P6,0.0
409,0.1259192377328872,P0A9P6,0.0
430,0.0601917318999767,P0A9P6,0.0
449,0.1293801069259643,P0A9P6,0.0
523,0.2277316004037857,P0A9P6,0.0
535,0.1067802235484123,P0A9P6,0.0
553,0.4847132563591003,P0A9P6,0.0
16,0.2053104788064956,P0A9Q5,0.0
26,0.0477638281881809,P0A9Q5,0.0
48,0.3203270733356476,P0A9Q5,0.0
80,0.0573757961392402,P0A9Q5,0.0
84,0.2562874853610992,P0A9Q5,0.0
89,0.0049721198156476,P0A9Q5,0.0
90,0.0007046847604215,P0A9Q5,0.0
92,0.0064467405900359,P0A9Q5,0.0
100,0.6768600344657898,P0A9Q5,0.0
105,0.8883307576179504,P0A9Q5,1.0
112,0.1385788470506668,P0A9Q5,0.0
179,0.1787917762994766,P0A9Q5,0.0
186,0.905747413635254,P0A9Q5,0.0
222,0.0092158112674951,P0A9Q5,0.0
240,0.6609723567962646,P0A9Q5,0.0
254,0.4298774600028991,P0A9Q5,0.0
269,0.474760890007019,P0A9Q5,0.0
276,0.1660328507423401,P0A9Q5,0.0
23,0.7161712646484375,P0A9S3,1.0
31,0.0911779105663299,P0A9S3,0.0
47,0.4553995132446289,P0A9S3,0.0
97,0.0083889048546552,P0A9S3,0.0
105,0.1455418765544891,P0A9S3,0.0
124,0.9540584683418274,P0A9S3,0.0
126,0.1855165660381317,P0A9S3,0.0
162,0.0094406399875879,P0A9S3,0.0
186,0.0058357431553304,P0A9S3,0.0
197,0.2995836734771728,P0A9S3,0.0
202,0.0152842700481414,P0A9S3,0.0
275,0.5555646419525146,P0A9S3,0.0
279,0.0700835734605789,P0A9S3,0.0
310,0.5269255042076111,P0A9S3,0.0
341,0.8982916474342346,P0A9S3,0.0
40,0.0073167597874999,P0ABA4,0.0
124,0.0332984924316406,P0ABA4,0.0
131,0.714573860168457,P0ABA4,0.0
136,0.000297031016089,P0ABA4,0.0
138,0.0577268935739994,P0ABA4,0.0
142,0.4734246432781219,P0ABA4,1.0
145,0.5410335063934326,P0ABA4,0.0
8,0.0622261390089988,P0ABT2,0.0
10,0.6064656376838684,P0ABT2,0.0
26,0.8189008235931396,P0ABT2,0.0
27,0.1323281079530716,P0ABT2,0.0
48,0.0152248535305261,P0ABT2,0.0
101,0.2490477263927459,P0ABT2,0.0
105,0.8620728254318237,P0ABT2,1.0
119,0.8551273941993713,P0ABT2,0.0
134,0.1502090841531753,P0ABT2,0.0
140,0.7332004308700562,P0ABT2,1.0
157,0.0346119366586208,P0ABT2,0.0
42,0.1291911154985427,P0ACD4,0.0
46,0.573593020439148,P0ACD4,0.0
59,0.0228646639734506,P0ACD4,0.0
78,0.0212504491209983,P0ACD4,0.0
80,0.2166978418827057,P0ACD4,0.0
89,0.0886952057480812,P0ACD4,0.0
103,0.0129199065268039,P0ACD4,0.0
115,0.0134785957634449,P0ACD4,0.0
122,0.9371358156204224,P0ACD4,1.0
124,0.0454316735267639,P0ACD4,0.0
128,0.0030643781647086,P0ACD4,0.0
58,0.6184551119804382,P0ACM2,0.0
77,0.7521959543228149,P0ACM2,0.0
127,0.1130915358662605,P0ACM2,0.0
160,0.0160808507353067,P0ACM2,0.0
193,0.8411456942558289,P0ACM2,1.0
42,0.1788559108972549,P0ADS9,0.0
61,0.0777828767895698,P0ADS9,0.0
74,0.892232358455658,P0ADS9,0.0
92,0.6530740261077881,P0ADS9,0.0
97,0.1107561811804771,P0ADS9,0.0
104,0.3763076663017273,P0ADS9,0.0
115,0.3306401073932647,P0ADS9,0.0
122,0.724132776260376,P0ADS9,0.0
128,0.9254994988441468,P0ADS9,0.0
147,0.9255865812301636,P0ADS9,0.0
178,0.0985311791300773,P0ADS9,0.0
182,0.2936261594295501,P0ADS9,0.0
207,0.4102003276348114,P0ADS9,0.0
208,0.0177519954741001,P0ADS9,0.0
211,0.9527496099472046,P0ADS9,0.0
218,0.8946449756622314,P0ADS9,1.0
232,0.2845604419708252,P0ADS9,0.0
239,0.9388642311096193,P0ADS9,0.0
35,0.0123866545036435,P0AEB2,0.0
58,0.0016170454910025,P0AEB2,0.0
76,0.2856402993202209,P0AEB2,0.0
88,0.6214272379875183,P0AEB2,0.0
91,0.0856780484318733,P0AEB2,0.0
93,0.3982711136341095,P0AEB2,0.0
113,0.0319165550172328,P0AEB2,0.0
121,0.2156830579042434,P0AEB2,0.0
172,0.0113710155710577,P0AEB2,0.0
213,0.9467424154281616,P0AEB2,1.0
215,0.864403486251831,P0AEB2,1.0
242,0.1554858684539795,P0AEB2,0.0
248,0.2604149878025055,P0AEB2,0.0
275,0.273167610168457,P0AEB2,0.0
282,0.6585161685943604,P0AEB2,0.0
283,0.3678267002105713,P0AEB2,0.0
299,0.487111896276474,P0AEB2,1.0
302,0.085002064704895,P0AEB2,0.0
323,0.8623501658439636,P0AEB2,0.0
335,0.0860324278473854,P0AEB2,0.0
338,0.2318399250507354,P0AEB2,0.0
354,0.0137252891436219,P0AEB2,0.0
368,0.2892949283123016,P0AEB2,0.0
389,0.0192816164344549,P0AEB2,0.0
395,0.0074576358310878,P0AEB2,0.0
4,0.0011396157788112,P0AEI1,0.0
8,0.0257894564419984,P0AEI1,0.0
21,0.0089700119569897,P0AEI1,0.0
54,0.0369540229439735,P0AEI1,0.0
58,0.7767687439918518,P0AEI1,0.0
67,0.0208281185477972,P0AEI1,0.0
70,0.0329930484294891,P0AEI1,0.0
72,0.1187466755509376,P0AEI1,0.0
135,0.1413959860801696,P0AEI1,0.0
159,0.0151018854230642,P0AEI1,0.0
287,0.9294272661209106,P0AEI1,1.0
292,0.0053479662165045,P0AEI1,0.0
320,0.0308302715420722,P0AEI1,0.0
323,0.0115155484527349,P0AEI1,0.0
358,0.3515492975711822,P0AEI1,0.0
359,0.0773339495062828,P0AEI1,0.0
395,0.2531865537166595,P0AEI1,0.0
421,0.0182244516909122,P0AEI1,0.0
438,0.1211657896637916,P0AEI1,0.0
463,0.8000741600990295,P0AEI1,1.0
6,0.0370722077786922,P0AEW6,0.0
8,0.007580863777548,P0AEW6,0.0
10,0.4826111793518066,P0AEW6,0.0
49,0.0078020743094384,P0AEW6,0.0
81,0.0945885553956031,P0AEW6,0.0
83,0.0921413674950599,P0AEW6,0.0
200,0.2810896039009094,P0AEW6,0.0
211,0.649478018283844,P0AEW6,0.0
217,0.9648780226707458,P0AEW6,0.0
218,0.4547428488731384,P0AEW6,0.0
230,0.0061275074258446,P0AEW6,0.0
245,0.0059795193374156,P0AEW6,0.0
273,0.0186755172908306,P0AEW6,0.0
301,0.2981441020965576,P0AEW6,0.0
303,0.0686419978737831,P0AEW6,0.0
328,0.362451434135437,P0AEW6,0.0
349,0.0925560519099235,P0AEW6,0.0
383,0.3179316818714142,P0AEW6,0.0
385,0.0404988154768943,P0AEW6,1.0
399,0.0034042331390082,P0AEW6,0.0
13,0.0212257765233516,P0AFP6,0.0
32,0.1915592402219772,P0AFP6,0.0
37,0.0794982090592384,P0AFP6,0.0
69,0.6020095944404602,P0AFP6,1.0
79,0.0144200818613171,P0AFP6,0.0
84,0.19121615588665,P0AFP6,0.0
153,0.4994272887706756,P0AFP6,0.0
43,0.1973945200443267,P0AG82,0.0
50,0.8003008961677551,P0AG82,0.0
55,0.4942834079265594,P0AG82,0.0
68,0.0236367657780647,P0AG82,0.0
88,0.0093054622411727,P0AG82,0.0
114,0.0528312809765338,P0AG82,0.0
123,0.3130758702754974,P0AG82,0.0
132,0.9032002091407776,P0AG82,1.0
134,0.212350994348526,P0AG82,0.0
135,0.8052535057067871,P0AG82,0.0
143,0.3062277734279632,P0AG82,0.0
149,0.7169671654701233,P0AG82,0.0
176,0.0094232205301523,P0AG82,0.0
182,0.1482952833175659,P0AG82,1.0
192,0.3675611615180969,P0AG82,0.0
200,0.7158069610595703,P0AG82,0.0
225,0.0856941044330596,P0AG82,0.0
233,0.6938799023628235,P0AG82,0.0
240,0.7184954285621643,P0AG82,0.0
254,0.5079872012138367,P0AG82,0.0
260,0.6505541205406189,P0AG82,0.0
270,0.0992657989263534,P0AG82,0.0
287,0.1162075027823448,P0AG82,0.0
290,0.1699040383100509,P0AG82,0.0
291,0.321790874004364,P0AG82,0.0
300,0.2566978633403778,P0AG82,0.0
307,0.6177458763122559,P0AG82,0.0
311,0.0976091250777244,P0AG82,0.0
334,0.2643761336803436,P0AG82,0.0
338,0.9073936343193054,P0AG82,0.0
343,0.9194886088371276,P0AG82,0.0
58,0.0336515866219997,P0AGB0,0.0
103,0.6958125829696655,P0AGB0,1.0
132,0.0037061965558677,P0AGB0,0.0
166,0.8384302854537964,P0AGB0,0.0
192,0.0987458974123001,P0AGB0,0.0
199,0.0114619927480816,P0AGB0,0.0
217,0.0134192239493131,P0AGB0,0.0
234,0.0144009971991181,P0AGB0,0.0
249,0.6070513725280762,P0AGB0,0.0
251,0.1023703590035438,P0AGB0,0.0
281,0.1854873746633529,P0AGB0,0.0
292,0.8591649532318115,P0AGB0,0.0
294,0.1346280723810196,P0AGB0,0.0
298,0.8211533427238464,P0AGB0,0.0
322,0.0016689007170498,P0AGB0,0.0
168,0.0576098188757896,P0CE49,0.0
259,0.0342894904315471,P0CE49,0.0
11,0.1442295461893081,P11679,0.0
83,0.0333357229828834,P11679,0.0
98,0.251651793718338,P11679,0.0
102,0.5876137614250183,P11679,0.0
107,0.9394122958183287,P11679,1.0
114,0.3817348182201385,P11679,0.0
123,0.4215029776096344,P11679,0.0
128,0.2574680149555206,P11679,0.0
136,0.5074062347412109,P11679,0.0
164,0.4043880403041839,P11679,0.0
166,0.0707273036241531,P11679,0.0
182,0.2477225065231323,P11679,0.0
184,0.436158686876297,P11679,0.0
191,0.3098798096179962,P11679,0.0
203,0.9529617428779602,P11679,0.0
204,0.2808275520801544,P11679,0.0
213,0.4969933331012726,P11679,0.0
291,0.3948743343353271,P11679,0.0
301,0.5893239974975586,P11679,0.0
310,0.5913982391357422,P11679,0.0
331,0.9235833287239076,P11679,1.0
353,0.9032513499259948,P11679,1.0
358,0.7018834948539734,P11679,0.0
370,0.1426000148057937,P11679,0.0
387,0.0493111833930015,P11679,0.0
399,0.1535238623619079,P11679,0.0
420,0.0132082207128405,P11679,0.0
466,0.5618594288825989,P11679,0.0
471,0.8165535926818848,P11679,0.0
472,0.217410072684288,P11679,0.0
479,0.7456343770027161,P11679,0.0
490,0.0708568766713142,P11679,0.0
35,0.3801533281803131,P13010,0.0
36,0.1806691884994506,P13010,0.0
51,0.0618311651051044,P13010,0.0
97,0.0007747174822725,P13010,0.0
125,0.5539750456809998,P13010,0.0
126,0.003515152959153,P13010,0.0
129,0.0521529726684093,P13010,0.0
144,0.4086604714393616,P13010,0.0
155,0.6889437437057495,P13010,1.0
156,0.0011472606565803,P13010,0.0
171,0.0221314691007137,P13010,0.0
195,0.6325690150260925,P13010,0.0
202,0.4737846553325653,P13010,0.0
209,0.0053361649625003,P13010,0.0
233,0.0704802796244621,P13010,0.0
238,0.5057750940322876,P13010,0.0
239,0.0550733990967273,P13010,0.0
265,0.8547287583351135,P13010,1.0
273,0.035965085029602,P13010,0.0
274,0.4397627711296081,P13010,0.0
282,0.8982673287391663,P13010,1.0
285,0.1058597862720489,P13010,0.0
286,0.1971208453178405,P13010,0.0
291,0.0184249561280012,P13010,0.0
307,0.0011391669977456,P13010,0.0
325,0.3439239859580993,P13010,0.0
332,0.6571726202964783,P13010,0.0
334,0.0763741359114646,P13010,0.0
338,0.050292495638132,P13010,0.0
347,0.0293853282928466,P13010,0.0
363,0.7695208191871643,P13010,0.0
399,0.7912233471870422,P13010,0.0
413,0.0211680307984352,P13010,0.0
439,0.9251823425292968,P13010,0.0
442,0.1315364986658096,P13010,0.0
443,0.266737550497055,P13010,0.0
465,0.320080429315567,P13010,0.0
466,0.0103087918832898,P13010,1.0
469,0.6551260948181152,P13010,1.0
481,0.3578523695468902,P13010,0.0
525,0.0751300007104873,P13010,0.0
532,0.4576908349990845,P13010,0.0
534,0.6731821298599243,P13010,1.0
543,0.9628534913063048,P13010,1.0
544,0.0549110025167465,P13010,0.0
545,0.0681675300002098,P13010,0.0
565,0.5419201254844666,P13010,0.0
566,0.0096890702843666,P13010,0.0
568,0.1467393487691879,P13010,0.0
603,0.0890493020415306,P13010,0.0
605,0.0052135824225842,P13010,0.0
606,0.105806216597557,P13010,0.0
634,0.0225032921880483,P13010,0.0
648,0.809801459312439,P13010,0.0
660,0.8888797163963318,P13010,0.0
665,0.1915637254714965,P13010,0.0
669,0.0141079546883702,P13010,0.0
688,0.0053067379631102,P13010,0.0
702,0.6623985171318054,P13010,1.0
703,0.033089093863964,P13010,0.0
708,0.7032711505889893,P13010,0.0
710,0.2859086394309997,P13010,0.0
14,0.6998401880264282,P15105,0.0
25,0.0061248280107975,P15105,0.0
43,0.0139688672497868,P15105,0.0
52,0.0023447177372872,P15105,0.0
91,0.0931620448827743,P15105,1.0
95,0.3883090615272522,P15105,0.0
103,0.6550257205963135,P15105,0.0
107,0.1009812131524086,P15105,1.0
118,0.015059869736433,P15105,0.0
169,0.10315453261137,P15105,0.0
189,0.0786071345210075,P15105,0.0
241,0.0417862497270107,P15105,0.0
259,0.2542256116867065,P15105,0.0
268,0.4972051084041595,P15105,0.0
276,0.3278745710849762,P15105,0.0
279,0.0082069998607039,P15105,0.0
291,0.930716872215271,P15105,1.0
333,0.7749378681182861,P15105,0.0
334,0.6470708250999451,P15105,0.0
372,0.0201267395168542,P15105,0.0
21,0.0429907068610191,P16401,0.0
22,0.0009631586726754,P16401,0.0
23,0.0004036895115859,P16401,0.0
26,0.0133398957550525,P16401,0.0
27,0.0633555054664611,P16401,0.0
35,0.4917396306991577,P16401,0.0
37,0.0951132029294967,P16401,0.0
49,0.519232988357544,P16401,0.0
55,0.5484468936920166,P16401,0.0
66,0.9579097628593444,P16401,1.0
67,0.2424716353416443,P16401,0.0
78,0.9472047090530396,P16401,0.0
84,0.0755771324038505,P16401,0.0
88,0.8618778586387634,P16401,0.0
93,0.8309037089347839,P16401,0.0
100,0.7423204779624939,P16401,0.0
109,0.8571910262107849,P16401,0.0
112,0.0109828393906354,P16401,0.0
113,0.0085393721237778,P16401,0.0
120,0.3151083886623382,P16401,0.0
122,0.0060121519491076,P16401,0.0
124,0.0024909342173486,P16401,0.0
125,0.0194309577345848,P16401,0.0
130,0.0296113844960927,P16401,0.0
132,0.0100544551387429,P16401,0.0
133,0.0230536442250013,P16401,0.0
140,0.2316134423017501,P16401,0.0
141,0.0025562297087162,P16401,0.0
143,0.0065680746920406,P16401,0.0
144,0.0044535566121339,P16401,0.0
149,0.057974174618721,P16401,0.0
150,0.004712461028248,P16401,0.0
153,0.0036778938956558,P16401,0.0
154,0.0001691026700427,P16401,0.0
157,0.0003644100506789,P16401,0.0
158,0.0001758302387315,P16401,0.0
160,0.0026802613865584,P16401,0.0
161,0.0223997384309768,P16401,0.0
168,0.5640966892242432,P16401,0.0
169,0.0059779155999422,P16401,0.0
172,0.0016811048844829,P16401,0.0
175,0.003085057483986,P16401,0.0
176,0.0012456878321245,P16401,0.0
178,0.0235968008637428,P16401,0.0
182,0.0379252955317497,P16401,0.0
184,0.0049318899400532,P16401,0.0
185,0.0021727215498685,P16401,0.0
188,0.0350997298955917,P16401,0.0
192,0.0608508996665477,P16401,0.0
194,0.0113885905593633,P16401,0.0
197,0.0180462840944528,P16401,0.0
199,0.0029958738014101,P16401,0.0
202,0.0147533314302563,P16401,0.0
204,0.0044596279039978,P16401,0.0
207,0.0156208015978336,P16401,0.0
209,0.0078526111319661,P16401,0.0
212,0.0248015113174915,P16401,0.0
214,0.0051757339388132,P16401,0.0
217,0.0042960839346051,P16401,0.0
219,0.0125461844727396,P16401,0.0
220,0.0077503640204668,P16401,0.0
224,0.0121812103316187,P16401,0.0
225,0.0021459341514855,P16401,0.0
226,0.0001077662818715,P16401,0.0
14,0.2133380472660064,P17854,0.0
30,0.0685648024082183,P17854,0.0
96,0.4424461722373962,P17854,0.0
98,0.2517085969448089,P17854,0.0
102,0.7255182266235352,P17854,1.0
119,0.7828618884086609,P17854,0.0
130,0.3887085914611816,P17854,0.0
136,0.5793027281761169,P17854,1.0
145,0.5154415965080261,P17854,0.0
178,0.4388796687126159,P17854,0.0
196,0.853927493095398,P17854,1.0
200,0.301675796508789,P17854,0.0
220,0.4524193406105041,P17854,0.0
236,0.7111760377883911,P17854,0.0
26,0.0345514416694641,P18196,0.0
35,0.4158460795879364,P18196,0.0
44,0.2325950711965561,P18196,0.0
66,0.1098495498299598,P18196,0.0
82,0.9254766702651978,P18196,1.0
87,0.830066442489624,P18196,0.0
92,0.6056179404258728,P18196,0.0
102,0.6354835033416748,P18196,0.0
104,0.0260095410048961,P18196,0.0
124,0.4525937736034393,P18196,0.0
214,0.0784090161323547,P18196,0.0
9,0.0238217152655124,P21291,0.0
15,0.0083974357694387,P21291,0.0
32,0.0038774274289608,P21291,0.0
41,0.3016176521778106,P21291,0.0
42,0.0360000617802143,P21291,0.0
59,0.0468374565243721,P21291,0.0
64,0.6703569889068604,P21291,0.0
65,0.0890920385718345,P21291,0.0
69,0.4813502132892608,P21291,0.0
84,0.3279182314872741,P21291,0.0
91,0.4816409945487976,P21291,0.0
108,0.5781417489051819,P21291,0.0
112,0.3031931221485138,P21291,1.0
131,0.24628546833992,P21291,0.0
137,0.4182184040546417,P21291,0.0
141,0.2998227477073669,P21291,0.0
148,0.0192473959177732,P21291,0.0
151,0.6380962133407593,P21291,0.0
161,0.8146941065788269,P21291,0.0
168,0.7242581248283386,P21291,0.0
173,0.9269535541534424,P21291,0.0
178,0.3880680501461029,P21291,0.0
22,0.0639739632606506,P21362,0.0
30,0.2103335708379745,P21362,0.0
39,0.4557287693023681,P21362,0.0
69,0.8284863233566284,P21362,0.0
71,0.0129486368969082,P21362,0.0
74,0.018900079652667,P21362,0.0
94,0.0152630843222141,P21362,0.0
108,0.0683898106217384,P21362,0.0
131,0.0077197826467454,P21362,0.0
134,0.0518063381314277,P21362,0.0
137,0.9410567283630372,P21362,1.0
144,0.3768428564071655,P21362,0.0
149,0.2696963846683502,P21362,0.0
160,0.6922988891601562,P21362,1.0
161,0.0079275015741586,P21362,0.0
165,0.1158076524734497,P21362,0.0
29,0.0436100214719772,P23827,0.0
38,0.8319495320320129,P23827,0.0
41,0.0455221608281135,P23827,0.0
57,0.0158438794314861,P23827,0.0
78,0.1140332594513893,P23827,0.0
82,0.1020952612161636,P23827,0.0
96,0.0019434717250987,P23827,0.0
111,0.5482602119445801,P23827,1.0
112,0.0107482960447669,P23827,0.0
114,0.106338083744049,P23827,0.0
115,0.5252214670181274,P23827,0.0
132,0.3510566651821136,P23827,0.0
146,0.6623992919921875,P23827,0.0
151,0.9060407280921936,P23827,1.0
155,0.9390851259231568,P23827,0.0
74,0.0207658540457487,P32662,0.0
78,0.7586033344268799,P32662,1.0
96,0.487401396036148,P32662,0.0
126,0.183950126171112,P32662,0.0
136,0.1033236011862754,P32662,0.0
152,0.006951009389013,P32662,0.0
166,0.4092284440994262,P32662,0.0
167,0.2178362905979156,P32662,0.0
201,0.029762752354145,P32662,0.0
250,0.0095062768086791,P32662,0.0
53,0.5407640337944031,P34932,0.0
61,0.9057437181472778,P34932,1.0
68,0.8935752511024475,P34932,1.0
84,0.0176323410123586,P34932,0.0
102,0.0304364021867513,P34932,0.0
124,0.1698416918516159,P34932,0.0
126,0.5442280769348145,P34932,0.0
134,0.6587356328964233,P34932,0.0
135,0.0111300647258758,P34932,0.0
185,0.0410209745168685,P34932,0.0
194,0.6789599061012268,P34932,0.0
219,0.0157267861068248,P34932,0.0
221,0.6396952271461487,P34932,0.0
235,0.1311732083559036,P34932,0.0
250,0.342746376991272,P34932,0.0
251,0.0123020559549331,P34932,0.0
253,0.1835825741291046,P34932,0.0
257,0.5490805506706238,P34932,0.0
259,0.0059993541799485,P34932,0.0
272,0.3253447115421295,P34932,0.0
274,0.0289944149553775,P34932,0.0
275,0.0124289821833372,P34932,0.0
305,0.3058385550975799,P34932,0.0
329,0.7325408458709717,P34932,0.0
331,0.1060130298137664,P34932,0.0
332,0.4652464389801025,P34932,0.0
351,0.4854667484760284,P34932,0.0
353,0.1430284678936004,P34932,0.0
356,0.8460087180137634,P34932,0.0
360,0.714597225189209,P34932,0.0
388,0.067892201244831,P34932,0.0
422,0.0399350076913833,P34932,0.0
430,0.7744274735450745,P34932,0.0
437,0.2479666918516159,P34932,0.0
466,0.0773908868432045,P34932,0.0
477,0.617449164390564,P34932,0.0
479,0.0045585888437926,P34932,0.0
481,0.0041136690415441,P34932,0.0
502,0.005556481424719,P34932,0.0
517,0.0358806289732456,P34932,0.0
521,0.0079771988093853,P34932,0.0
543,0.0354320555925369,P34932,0.0
557,0.1575947999954223,P34932,0.0
559,0.0030677511822432,P34932,0.0
560,0.0188513770699501,P34932,0.0
568,0.5508716106414795,P34932,0.0
569,0.0032738333102315,P34932,0.0
571,0.0040930877439677,P34932,0.0
573,0.0917403623461723,P34932,0.0
603,0.0131827322766184,P34932,0.0
609,0.3506951928138733,P34932,0.0
612,0.0246707927435636,P34932,0.0
618,0.6623361110687256,P34932,0.0
631,0.2387310415506363,P34932,0.0
638,0.5070913434028625,P34932,0.0
651,0.0054640532471239,P34932,0.0
668,0.0078721474856138,P34932,0.0
674,0.7289097309112549,P34932,0.0
679,0.8647854328155518,P34932,0.0
686,0.5654479265213013,P34932,0.0
697,0.4710389971733093,P34932,0.0
704,0.3687685132026672,P34932,0.0
711,0.8382028937339783,P34932,0.0
717,0.9419915080070496,P34932,0.0
719,0.8678932189941406,P34932,0.0
733,0.0662553608417511,P34932,0.0
736,0.2324820309877395,P34932,0.0
748,0.3430953025817871,P34932,0.0
754,0.6142460107803345,P34932,0.0
764,0.747826099395752,P34932,0.0
766,0.4547337293624878,P34932,0.0
771,0.2119981944561004,P34932,0.0
773,0.1381368339061737,P34932,0.0
785,0.1448290944099426,P34932,0.0
787,0.0134406927973032,P34932,0.0
789,0.0940615832805633,P34932,0.0
794,0.0887189581990242,P34932,0.0
798,0.0221521444618701,P34932,0.0
832,0.1390669345855713,P34932,0.0
833,0.0431136675179004,P34932,0.0
30,0.5059530735015869,P40121,0.0
115,0.9184166193008424,P40121,0.0
127,0.6620016694068909,P40121,0.0
137,0.7534207105636597,P40121,0.0
138,0.1663631796836853,P40121,0.0
143,0.7060724496841431,P40121,1.0
145,0.0136724151670932,P40121,0.0
146,0.0016835276037454,P40121,0.0
181,0.0083988411352038,P40121,0.0
189,0.0433176942169666,P40121,0.0
205,0.2577603459358215,P40121,0.0
227,0.1049323081970214,P40121,0.0
231,0.5097305178642273,P40121,0.0
243,0.325795829296112,P40121,0.0
253,0.5168746709823608,P40121,0.0
265,0.0097042918205261,P40121,0.0
292,0.0054002497345209,P40121,0.0
297,0.5610589385032654,P40121,0.0
300,0.0045059453696012,P40121,0.0
304,0.056825503706932,P40121,0.0
341,0.2831977605819702,P40121,0.0
345,0.8502295613288879,P40121,0.0
348,0.5229430198669434,P40121,0.0
15,0.0114907613024115,P42167,0.0
17,0.180694580078125,P42167,0.0
34,0.2477955520153045,P42167,0.0
60,0.2282636761665344,P42167,0.0
94,0.0013544643297791,P42167,0.0
97,0.0008233637199737,P42167,0.0
98,0.0005394606268964,P42167,0.0
101,0.0147414496168494,P42167,0.0
107,0.2617027759552002,P42167,0.0
126,0.0129682747647166,P42167,0.0
140,0.1939435005187988,P42167,0.0
144,0.1114597916603088,P42167,0.0
145,0.0108400303870439,P42167,0.0
148,0.0257300194352865,P42167,0.0
191,0.1556190103292465,P42167,0.0
195,0.0396514758467674,P42167,0.0
198,0.1927069574594497,P42167,0.0
203,0.024677138775587,P42167,0.0
207,0.1361075341701507,P42167,0.0
213,0.5889763832092285,P42167,0.0
239,0.0462503693997859,P42167,0.0
260,0.0162894818931818,P42167,0.0
303,0.1115558594465255,P42167,0.0
323,0.0824540108442306,P42167,0.0
324,0.1488882899284362,P42167,0.0
334,0.6765605807304382,P42167,0.0
346,0.102305844426155,P42167,0.0
368,0.5555537939071655,P42167,0.0
389,0.7375357151031494,P42167,0.0
393,0.8318147659301758,P42167,0.0
401,0.8746932148933411,P42167,0.0
404,0.0080786496400833,P42167,0.0
406,0.0018376293592154,P42167,0.0
407,0.0038283988833427,P42167,0.0
416,0.0005621559103019,P42167,0.0
452,0.0677481368184089,P42167,0.0
20,0.6574214100837708,P51855,0.0
95,0.3633840084075928,P51855,0.0
96,0.4262271225452423,P51855,0.0
108,0.9254135489463806,P51855,1.0
112,0.1959010660648346,P51855,0.0
138,0.2382351905107498,P51855,0.0
141,0.0461679585278034,P51855,0.0
172,0.7916386723518372,P51855,0.0
174,0.023362498730421,P51855,0.0
178,0.4936085641384125,P51855,0.0
186,0.6798174977302551,P51855,0.0
194,0.0129023566842079,P51855,0.0
213,0.037098791450262,P51855,0.0
231,0.0751726254820823,P51855,0.0
293,0.5434019565582275,P51855,0.0
305,0.803692638874054,P51855,0.0
306,0.0799661055207252,P51855,0.0
364,0.4869050085544586,P51855,0.0
387,0.0751858204603195,P51855,0.0
400,0.4373051524162292,P51855,0.0
443,0.7216153144836426,P51855,0.0
452,0.6642116904258728,P51855,0.0
30,0.0094853015616536,P54136,0.0
50,0.143751710653305,P54136,0.0
52,0.0126266600564122,P54136,0.0
60,0.0290081240236759,P54136,0.0
68,0.0099668717011809,P54136,0.0
71,0.5346967577934265,P54136,0.0
89,0.0673496201634407,P54136,0.0
109,0.0246947035193443,P54136,0.0
126,0.0717875957489013,P54136,0.0
128,0.013248729519546,P54136,0.0
131,0.2085606455802917,P54136,0.0
143,0.1069017872214317,P54136,0.0
153,0.0211939495056867,P54136,0.0
168,0.2029584795236587,P54136,0.0
192,0.1893507689237594,P54136,0.0
193,0.1814959794282913,P54136,0.0
205,0.5074097514152527,P54136,0.0
255,0.022631499916315,P54136,0.0
274,0.2601209580898285,P54136,0.0
277,0.011153070256114,P54136,0.0
278,0.012548510916531,P54136,0.0
287,0.948115050792694,P54136,1.0
288,0.0666563287377357,P54136,0.0
300,0.3819133937358856,P54136,0.0
306,0.5200116634368896,P54136,0.0
309,0.4378388226032257,P54136,0.0
321,0.0585085228085517,P54136,0.0
347,0.9096356630325316,P54136,0.0
362,0.0234891306608915,P54136,0.0
377,0.0176809076219797,P54136,0.0
